ID	;	x	;	y	;	score
0	;	220.0000	;	32.0000	;	0.790
1	;	224.0000	;	50.0000	;	0.707
2	;	224.0000	;	54.0000	;	0.736
3	;	254.0000	;	56.0000	;	0.655
4	;	254.0000	;	32.0000	;	0.459
5	;	226.0000	;	48.0000	;	0.540
6	;	246.0000	;	46.0000	;	0.093
8	;	234.0000	;	102.0000	;	0.759
9	;	242.0000	;	140.0000	;	0.778
10	;	242.0000	;	170.0000	;	0.380
11	;	242.0000	;	98.0000	;	0.620
12	;	248.0000	;	138.0000	;	0.567
13	;	250.0000	;	168.0000	;	0.499
14	;	214.0000	;	32.0000	;	0.743
15	;	218.0000	;	30.0000	;	0.857
16	;	210.0000	;	40.0000	;	0.748
