ID	;	x	;	y	;	score
0	;	170.0000	;	66.0000	;	0.890
1	;	176.0000	;	80.0000	;	0.747
2	;	174.0000	;	78.0000	;	0.669
3	;	160.0000	;	86.0000	;	0.275
4	;	158.0000	;	74.0000	;	0.381
5	;	178.0000	;	80.0000	;	0.725
6	;	162.0000	;	86.0000	;	0.730
7	;	158.0000	;	74.0000	;	0.644
8	;	168.0000	;	122.0000	;	0.584
9	;	166.0000	;	154.0000	;	0.532
10	;	170.0000	;	172.0000	;	0.203
11	;	172.0000	;	124.0000	;	0.795
12	;	164.0000	;	154.0000	;	0.736
13	;	166.0000	;	172.0000	;	0.220
14	;	170.0000	;	62.0000	;	0.498
15	;	174.0000	;	64.0000	;	0.851
17	;	180.0000	;	66.0000	;	0.895
