ID	;	x	;	y	;	score
0	;	63450.0000	;	4809.3750	;	0.870
1	;	59400.0000	;	7087.5000	;	0.859
2	;	60750.0000	;	6834.3750	;	0.812
3	;	67050.0000	;	7087.5000	;	0.710
4	;	67950.0000	;	3543.7500	;	0.513
5	;	57600.0000	;	7340.6250	;	0.692
6	;	61650.0000	;	10125.0000	;	0.174
8	;	61650.0000	;	14175.0000	;	0.668
9	;	63900.0000	;	19996.8750	;	0.821
10	;	63900.0000	;	26578.1250	;	0.611
11	;	58950.0000	;	14175.0000	;	0.661
12	;	62550.0000	;	20250.0000	;	0.549
13	;	64350.0000	;	26071.8750	;	0.420
14	;	62550.0000	;	4303.1250	;	0.880
16	;	60300.0000	;	4556.2500	;	0.828
