ID	;	x	;	y	;	score
0	;	61200.0000	;	5568.7500	;	0.493
1	;	59400.0000	;	8353.1250	;	0.773
2	;	59850.0000	;	7846.8750	;	0.839
3	;	67050.0000	;	7340.6250	;	0.724
4	;	67950.0000	;	4303.1250	;	0.515
5	;	57150.0000	;	9112.5000	;	0.524
6	;	60300.0000	;	11896.8750	;	0.121
8	;	61200.0000	;	15440.6250	;	0.628
9	;	63450.0000	;	21768.7500	;	0.761
10	;	63900.0000	;	27590.6250	;	0.608
11	;	58050.0000	;	15440.6250	;	0.570
12	;	63900.0000	;	21262.5000	;	0.645
13	;	64350.0000	;	27337.5000	;	0.535
14	;	60300.0000	;	5315.6250	;	0.498
15	;	61650.0000	;	5062.5000	;	0.387
16	;	58500.0000	;	6075.0000	;	0.508
17	;	63000.0000	;	5568.7500	;	0.336
