ID	;	x	;	y	;	score
0	;	116.0000	;	22.0000	;	0.870
1	;	122.0000	;	38.0000	;	0.754
2	;	120.0000	;	36.0000	;	0.616
3	;	100.0000	;	44.0000	;	0.330
4	;	94.0000	;	24.0000	;	0.150
5	;	126.0000	;	38.0000	;	0.829
6	;	98.0000	;	42.0000	;	0.911
7	;	94.0000	;	18.0000	;	0.807
8	;	108.0000	;	84.0000	;	0.703
9	;	102.0000	;	120.0000	;	0.432
10	;	104.0000	;	156.0000	;	0.244
11	;	114.0000	;	86.0000	;	0.799
12	;	106.0000	;	122.0000	;	0.764
13	;	106.0000	;	162.0000	;	0.750
14	;	114.0000	;	20.0000	;	0.319
15	;	118.0000	;	20.0000	;	0.850
17	;	128.0000	;	22.0000	;	0.790
