ID	;	x	;	y	;	score
0	;	168.0000	;	66.0000	;	0.794
1	;	176.0000	;	80.0000	;	0.700
2	;	174.0000	;	80.0000	;	0.620
3	;	158.0000	;	86.0000	;	0.286
4	;	156.0000	;	74.0000	;	0.315
5	;	178.0000	;	80.0000	;	0.735
6	;	160.0000	;	86.0000	;	0.745
7	;	158.0000	;	72.0000	;	0.641
8	;	170.0000	;	122.0000	;	0.581
9	;	168.0000	;	154.0000	;	0.616
10	;	170.0000	;	172.0000	;	0.231
11	;	172.0000	;	124.0000	;	0.796
12	;	164.0000	;	154.0000	;	0.729
13	;	166.0000	;	172.0000	;	0.240
15	;	172.0000	;	64.0000	;	0.822
17	;	178.0000	;	66.0000	;	0.922
