ID	;	x	;	y	;	score
0	;	114.0000	;	14.0000	;	0.830
1	;	118.0000	;	34.0000	;	0.739
2	;	120.0000	;	34.0000	;	0.552
3	;	92.0000	;	34.0000	;	0.134
4	;	86.0000	;	26.0000	;	0.167
5	;	116.0000	;	34.0000	;	0.851
6	;	86.0000	;	36.0000	;	0.818
7	;	82.0000	;	18.0000	;	0.477
8	;	110.0000	;	90.0000	;	0.532
9	;	102.0000	;	136.0000	;	0.614
10	;	98.0000	;	172.0000	;	0.422
11	;	108.0000	;	92.0000	;	0.749
12	;	100.0000	;	136.0000	;	0.782
13	;	98.0000	;	172.0000	;	0.517
14	;	114.0000	;	12.0000	;	0.842
15	;	118.0000	;	14.0000	;	0.795
17	;	126.0000	;	20.0000	;	0.847
