ID	;	x	;	y	;	score
0	;	164.0000	;	14.0000	;	0.883
1	;	174.0000	;	34.0000	;	0.700
2	;	170.0000	;	30.0000	;	0.658
3	;	152.0000	;	46.0000	;	0.399
4	;	152.0000	;	28.0000	;	0.531
5	;	180.0000	;	34.0000	;	0.917
6	;	152.0000	;	46.0000	;	0.841
7	;	152.0000	;	26.0000	;	0.664
8	;	164.0000	;	80.0000	;	0.620
9	;	160.0000	;	120.0000	;	0.499
10	;	172.0000	;	160.0000	;	0.452
11	;	170.0000	;	82.0000	;	0.771
12	;	162.0000	;	122.0000	;	0.768
13	;	168.0000	;	162.0000	;	0.642
15	;	166.0000	;	10.0000	;	0.797
17	;	176.0000	;	14.0000	;	0.894
