ID	;	x	;	y	;	score
0	;	63450.0000	;	6328.1250	;	0.732
1	;	59400.0000	;	8100.0000	;	0.864
2	;	60300.0000	;	8100.0000	;	0.872
3	;	67050.0000	;	7846.8750	;	0.732
4	;	67500.0000	;	4809.3750	;	0.446
5	;	58050.0000	;	8353.1250	;	0.525
8	;	60750.0000	;	15187.5000	;	0.662
9	;	63000.0000	;	21515.6250	;	0.839
10	;	63900.0000	;	27843.7500	;	0.804
11	;	58050.0000	;	15187.5000	;	0.611
12	;	63900.0000	;	21262.5000	;	0.751
13	;	65250.0000	;	27084.3750	;	0.483
14	;	62550.0000	;	5821.8750	;	0.698
15	;	63900.0000	;	6328.1250	;	0.221
16	;	60750.0000	;	5821.8750	;	0.774
