ID	;	x	;	y	;	score
0	;	166.0000	;	32.0000	;	0.772
1	;	152.0000	;	40.0000	;	0.784
2	;	144.0000	;	26.0000	;	0.861
3	;	118.0000	;	18.0000	;	0.814
4	;	116.0000	;	8.0000	;	0.407
5	;	160.0000	;	52.0000	;	0.828
6	;	142.0000	;	70.0000	;	0.879
7	;	118.0000	;	60.0000	;	0.842
8	;	120.0000	;	70.0000	;	0.642
9	;	116.0000	;	114.0000	;	0.663
10	;	120.0000	;	142.0000	;	0.198
11	;	136.0000	;	82.0000	;	0.712
12	;	130.0000	;	120.0000	;	0.839
13	;	128.0000	;	158.0000	;	0.668
14	;	166.0000	;	28.0000	;	0.861
15	;	170.0000	;	34.0000	;	0.950
16	;	162.0000	;	24.0000	;	0.698
17	;	170.0000	;	38.0000	;	0.581
