ID	;	x	;	y	;	score
0	;	130.0000	;	32.0000	;	0.882
1	;	134.0000	;	46.0000	;	0.638
2	;	130.0000	;	48.0000	;	0.555
3	;	106.0000	;	54.0000	;	0.383
4	;	102.0000	;	38.0000	;	0.140
5	;	140.0000	;	46.0000	;	0.807
6	;	106.0000	;	52.0000	;	0.715
7	;	102.0000	;	30.0000	;	0.610
8	;	128.0000	;	104.0000	;	0.680
9	;	118.0000	;	152.0000	;	0.598
10	;	120.0000	;	200.0000	;	0.442
11	;	138.0000	;	104.0000	;	0.735
12	;	120.0000	;	152.0000	;	0.759
13	;	124.0000	;	204.0000	;	0.870
14	;	128.0000	;	28.0000	;	0.859
15	;	134.0000	;	28.0000	;	0.860
17	;	142.0000	;	32.0000	;	0.747
