ID	;	x	;	y	;	score
0	;	62100.0000	;	5568.7500	;	0.857
1	;	60300.0000	;	7593.7500	;	0.753
2	;	59400.0000	;	7593.7500	;	0.728
5	;	58950.0000	;	7593.7500	;	0.441
6	;	67500.0000	;	6581.2500	;	0.254
7	;	69300.0000	;	4556.2500	;	0.229
8	;	60750.0000	;	14681.2500	;	0.690
9	;	63900.0000	;	21009.3750	;	0.858
10	;	63900.0000	;	27084.3750	;	0.687
11	;	58950.0000	;	14681.2500	;	0.488
12	;	64350.0000	;	21009.3750	;	0.629
13	;	64800.0000	;	27084.3750	;	0.505
14	;	61200.0000	;	5062.5000	;	0.874
15	;	62100.0000	;	5062.5000	;	0.681
16	;	58950.0000	;	5568.7500	;	0.896
