ID	;	x	;	y	;	score
0	;	226.0000	;	32.0000	;	0.814
1	;	226.0000	;	52.0000	;	0.742
2	;	224.0000	;	54.0000	;	0.715
3	;	254.0000	;	60.0000	;	0.775
4	;	254.0000	;	38.0000	;	0.577
5	;	228.0000	;	50.0000	;	0.600
6	;	250.0000	;	54.0000	;	0.107
7	;	254.0000	;	36.0000	;	0.239
8	;	236.0000	;	100.0000	;	0.757
9	;	244.0000	;	138.0000	;	0.734
10	;	242.0000	;	170.0000	;	0.456
11	;	242.0000	;	98.0000	;	0.636
12	;	246.0000	;	138.0000	;	0.586
13	;	244.0000	;	170.0000	;	0.396
14	;	220.0000	;	32.0000	;	0.824
15	;	226.0000	;	28.0000	;	0.952
16	;	214.0000	;	38.0000	;	0.844
