ID	;	x	;	y	;	score
0	;	92.0000	;	18.0000	;	0.830
1	;	108.0000	;	34.0000	;	0.759
2	;	112.0000	;	34.0000	;	0.611
3	;	80.0000	;	44.0000	;	0.128
4	;	78.0000	;	34.0000	;	0.079
5	;	104.0000	;	34.0000	;	0.713
6	;	74.0000	;	38.0000	;	0.805
7	;	74.0000	;	16.0000	;	0.813
8	;	106.0000	;	94.0000	;	0.595
9	;	94.0000	;	138.0000	;	0.606
10	;	94.0000	;	172.0000	;	0.271
11	;	102.0000	;	94.0000	;	0.746
12	;	88.0000	;	138.0000	;	0.715
13	;	94.0000	;	172.0000	;	0.303
15	;	94.0000	;	14.0000	;	0.803
17	;	106.0000	;	16.0000	;	0.859
