ID	;	x	;	y	;	score
0	;	174.0000	;	24.0000	;	0.818
1	;	176.0000	;	38.0000	;	0.721
2	;	172.0000	;	38.0000	;	0.696
3	;	152.0000	;	44.0000	;	0.208
4	;	156.0000	;	26.0000	;	0.279
5	;	180.0000	;	40.0000	;	0.714
6	;	154.0000	;	44.0000	;	0.749
7	;	154.0000	;	24.0000	;	0.724
8	;	170.0000	;	82.0000	;	0.630
9	;	164.0000	;	116.0000	;	0.760
10	;	162.0000	;	148.0000	;	0.792
11	;	174.0000	;	82.0000	;	0.709
12	;	160.0000	;	114.0000	;	0.713
13	;	158.0000	;	146.0000	;	0.603
14	;	172.0000	;	20.0000	;	0.929
15	;	176.0000	;	22.0000	;	0.887
17	;	184.0000	;	26.0000	;	0.854
