ID	;	x	;	y	;	score
0	;	62100.0000	;	6075.0000	;	0.881
1	;	58950.0000	;	8606.2500	;	0.762
2	;	59400.0000	;	8606.2500	;	0.814
3	;	67500.0000	;	8606.2500	;	0.635
4	;	68850.0000	;	5821.8750	;	0.596
5	;	58500.0000	;	8606.2500	;	0.544
6	;	66600.0000	;	8606.2500	;	0.307
7	;	67950.0000	;	6328.1250	;	0.172
8	;	60300.0000	;	16200.0000	;	0.699
9	;	63450.0000	;	22528.1250	;	0.823
10	;	64350.0000	;	29362.5000	;	0.775
11	;	61650.0000	;	15693.7500	;	0.577
12	;	69300.0000	;	18984.3750	;	0.165
14	;	61200.0000	;	5821.8750	;	0.869
15	;	62100.0000	;	5568.7500	;	0.487
16	;	58950.0000	;	6328.1250	;	0.862
