ID	;	x	;	y	;	score
0	;	174.0000	;	26.0000	;	0.892
1	;	178.0000	;	44.0000	;	0.788
2	;	176.0000	;	42.0000	;	0.560
3	;	156.0000	;	48.0000	;	0.158
4	;	152.0000	;	30.0000	;	0.280
5	;	180.0000	;	44.0000	;	0.739
6	;	158.0000	;	48.0000	;	0.324
7	;	152.0000	;	32.0000	;	0.379
8	;	174.0000	;	84.0000	;	0.611
9	;	166.0000	;	114.0000	;	0.636
10	;	164.0000	;	146.0000	;	0.688
11	;	178.0000	;	84.0000	;	0.846
12	;	162.0000	;	114.0000	;	0.751
13	;	158.0000	;	144.0000	;	0.686
14	;	174.0000	;	24.0000	;	0.672
15	;	178.0000	;	26.0000	;	0.965
17	;	184.0000	;	32.0000	;	0.784
