ID	;	x	;	y	;	score
0	;	142.0000	;	8.0000	;	0.708
1	;	148.0000	;	18.0000	;	0.687
2	;	144.0000	;	18.0000	;	0.483
3	;	126.0000	;	22.0000	;	0.157
4	;	124.0000	;	12.0000	;	0.154
5	;	152.0000	;	20.0000	;	0.772
6	;	124.0000	;	26.0000	;	0.877
7	;	124.0000	;	8.0000	;	0.704
8	;	142.0000	;	72.0000	;	0.553
9	;	138.0000	;	116.0000	;	0.551
10	;	148.0000	;	156.0000	;	0.504
11	;	146.0000	;	74.0000	;	0.658
12	;	130.0000	;	116.0000	;	0.765
13	;	132.0000	;	154.0000	;	0.667
14	;	140.0000	;	6.0000	;	0.712
15	;	146.0000	;	6.0000	;	0.895
17	;	154.0000	;	8.0000	;	0.734
