ID	;	x	;	y	;	score
0	;	190.0000	;	34.0000	;	0.769
1	;	186.0000	;	44.0000	;	0.874
2	;	184.0000	;	44.0000	;	0.796
3	;	202.0000	;	46.0000	;	0.915
4	;	208.0000	;	34.0000	;	0.591
5	;	188.0000	;	44.0000	;	0.693
6	;	202.0000	;	46.0000	;	0.191
7	;	204.0000	;	38.0000	;	0.237
8	;	186.0000	;	82.0000	;	0.732
9	;	194.0000	;	110.0000	;	0.868
10	;	194.0000	;	144.0000	;	0.817
11	;	188.0000	;	80.0000	;	0.623
12	;	192.0000	;	110.0000	;	0.770
13	;	194.0000	;	140.0000	;	0.632
14	;	188.0000	;	32.0000	;	0.758
15	;	192.0000	;	32.0000	;	0.586
16	;	184.0000	;	34.0000	;	0.783
