ID	;	x	;	y	;	score
0	;	174.0000	;	8.0000	;	0.702
1	;	182.0000	;	30.0000	;	0.731
2	;	180.0000	;	28.0000	;	0.662
3	;	156.0000	;	32.0000	;	0.239
4	;	154.0000	;	14.0000	;	0.249
5	;	184.0000	;	30.0000	;	0.790
6	;	156.0000	;	34.0000	;	0.651
7	;	154.0000	;	10.0000	;	0.526
8	;	176.0000	;	80.0000	;	0.575
9	;	164.0000	;	116.0000	;	0.586
10	;	166.0000	;	156.0000	;	0.407
11	;	180.0000	;	80.0000	;	0.714
12	;	166.0000	;	118.0000	;	0.805
13	;	168.0000	;	158.0000	;	0.734
14	;	174.0000	;	6.0000	;	0.227
15	;	178.0000	;	6.0000	;	0.906
17	;	188.0000	;	10.0000	;	0.946
