ID	;	x	;	y	;	score
0	;	170.0000	;	24.0000	;	0.841
1	;	180.0000	;	40.0000	;	0.634
2	;	184.0000	;	40.0000	;	0.513
3	;	156.0000	;	46.0000	;	0.135
4	;	156.0000	;	28.0000	;	0.190
5	;	178.0000	;	40.0000	;	0.680
6	;	152.0000	;	44.0000	;	0.748
7	;	154.0000	;	26.0000	;	0.694
8	;	178.0000	;	82.0000	;	0.634
9	;	168.0000	;	116.0000	;	0.749
10	;	164.0000	;	148.0000	;	0.816
11	;	172.0000	;	82.0000	;	0.779
12	;	160.0000	;	114.0000	;	0.697
13	;	158.0000	;	146.0000	;	0.620
15	;	172.0000	;	22.0000	;	0.909
17	;	180.0000	;	26.0000	;	0.932
