ID	;	x	;	y	;	score
0	;	84.0000	;	32.0000	;	0.851
1	;	96.0000	;	52.0000	;	0.751
2	;	90.0000	;	52.0000	;	0.597
3	;	76.0000	;	78.0000	;	0.237
4	;	74.0000	;	104.0000	;	0.348
5	;	102.0000	;	52.0000	;	0.849
6	;	64.0000	;	54.0000	;	0.798
7	;	66.0000	;	32.0000	;	0.742
8	;	84.0000	;	110.0000	;	0.711
9	;	82.0000	;	156.0000	;	0.600
10	;	76.0000	;	200.0000	;	0.489
11	;	96.0000	;	112.0000	;	0.616
12	;	80.0000	;	158.0000	;	0.716
13	;	76.0000	;	202.0000	;	0.817
15	;	88.0000	;	28.0000	;	0.905
17	;	100.0000	;	30.0000	;	0.853
