ID	;	x	;	y	;	score
0	;	166.0000	;	32.0000	;	0.765
1	;	178.0000	;	48.0000	;	0.659
2	;	178.0000	;	46.0000	;	0.585
3	;	154.0000	;	46.0000	;	0.253
4	;	154.0000	;	32.0000	;	0.207
5	;	180.0000	;	48.0000	;	0.767
6	;	152.0000	;	46.0000	;	0.812
7	;	152.0000	;	26.0000	;	0.780
8	;	164.0000	;	94.0000	;	0.664
9	;	162.0000	;	134.0000	;	0.586
10	;	174.0000	;	166.0000	;	0.526
11	;	172.0000	;	96.0000	;	0.775
12	;	162.0000	;	134.0000	;	0.889
13	;	166.0000	;	168.0000	;	0.636
15	;	168.0000	;	30.0000	;	0.799
17	;	176.0000	;	30.0000	;	0.889
