ID	;	x	;	y	;	score
0	;	61650.0000	;	5315.6250	;	0.563
1	;	59850.0000	;	7846.8750	;	0.780
2	;	59400.0000	;	7846.8750	;	0.719
5	;	57600.0000	;	8353.1250	;	0.446
8	;	60750.0000	;	14934.3750	;	0.718
9	;	63000.0000	;	21262.5000	;	0.822
10	;	63900.0000	;	27337.5000	;	0.691
11	;	58500.0000	;	14681.2500	;	0.549
12	;	63900.0000	;	21262.5000	;	0.643
13	;	64800.0000	;	26831.2500	;	0.522
14	;	60750.0000	;	5062.5000	;	0.593
15	;	61650.0000	;	5062.5000	;	0.307
16	;	58950.0000	;	5568.7500	;	0.647
17	;	62550.0000	;	5315.6250	;	0.168
