ID	;	x	;	y	;	score
0	;	176.0000	;	18.0000	;	0.883
1	;	182.0000	;	38.0000	;	0.699
2	;	186.0000	;	38.0000	;	0.710
3	;	166.0000	;	42.0000	;	0.120
4	;	160.0000	;	26.0000	;	0.204
5	;	180.0000	;	38.0000	;	0.864
6	;	154.0000	;	40.0000	;	0.828
7	;	156.0000	;	22.0000	;	0.788
8	;	180.0000	;	80.0000	;	0.670
9	;	166.0000	;	116.0000	;	0.626
10	;	166.0000	;	148.0000	;	0.535
11	;	172.0000	;	80.0000	;	0.720
12	;	162.0000	;	116.0000	;	0.806
13	;	164.0000	;	150.0000	;	0.737
14	;	178.0000	;	16.0000	;	0.185
15	;	180.0000	;	16.0000	;	0.863
17	;	188.0000	;	22.0000	;	0.900
