ID	;	x	;	y	;	score
0	;	86.0000	;	30.0000	;	0.757
1	;	96.0000	;	52.0000	;	0.754
2	;	92.0000	;	52.0000	;	0.573
3	;	78.0000	;	80.0000	;	0.321
4	;	72.0000	;	104.0000	;	0.369
5	;	102.0000	;	52.0000	;	0.878
6	;	64.0000	;	54.0000	;	0.810
7	;	66.0000	;	30.0000	;	0.654
8	;	86.0000	;	110.0000	;	0.674
9	;	84.0000	;	156.0000	;	0.635
10	;	78.0000	;	200.0000	;	0.450
11	;	96.0000	;	112.0000	;	0.641
12	;	80.0000	;	156.0000	;	0.797
13	;	74.0000	;	202.0000	;	0.782
15	;	90.0000	;	28.0000	;	0.945
17	;	102.0000	;	32.0000	;	0.758
