ID	;	x	;	y	;	score
0	;	172.0000	;	66.0000	;	0.828
1	;	180.0000	;	80.0000	;	0.758
2	;	184.0000	;	80.0000	;	0.622
3	;	164.0000	;	82.0000	;	0.195
4	;	160.0000	;	70.0000	;	0.280
5	;	176.0000	;	78.0000	;	0.798
6	;	160.0000	;	80.0000	;	0.692
7	;	158.0000	;	68.0000	;	0.695
8	;	174.0000	;	122.0000	;	0.535
9	;	168.0000	;	154.0000	;	0.657
10	;	168.0000	;	172.0000	;	0.273
11	;	170.0000	;	122.0000	;	0.709
12	;	162.0000	;	152.0000	;	0.772
13	;	164.0000	;	172.0000	;	0.274
15	;	174.0000	;	64.0000	;	0.730
17	;	182.0000	;	66.0000	;	0.861
