ID	;	x	;	y	;	score
0	;	112.0000	;	24.0000	;	0.684
1	;	116.0000	;	42.0000	;	0.804
2	;	110.0000	;	38.0000	;	0.608
3	;	90.0000	;	48.0000	;	0.211
4	;	88.0000	;	30.0000	;	0.211
5	;	118.0000	;	44.0000	;	0.745
6	;	90.0000	;	48.0000	;	0.688
7	;	88.0000	;	28.0000	;	0.744
8	;	110.0000	;	82.0000	;	0.558
9	;	102.0000	;	112.0000	;	0.334
10	;	100.0000	;	138.0000	;	0.201
11	;	118.0000	;	86.0000	;	0.712
12	;	104.0000	;	114.0000	;	0.570
13	;	100.0000	;	144.0000	;	0.225
14	;	110.0000	;	20.0000	;	0.843
15	;	116.0000	;	22.0000	;	0.928
17	;	124.0000	;	26.0000	;	0.953
