ID	;	x	;	y	;	score
0	;	60750.0000	;	5062.5000	;	0.797
1	;	59850.0000	;	7340.6250	;	0.783
2	;	59850.0000	;	7340.6250	;	0.843
5	;	58950.0000	;	7340.6250	;	0.562
6	;	66150.0000	;	6581.2500	;	0.371
7	;	67950.0000	;	4303.1250	;	0.339
8	;	61200.0000	;	14428.1250	;	0.732
9	;	63900.0000	;	20503.1250	;	0.793
10	;	64800.0000	;	27337.5000	;	0.559
11	;	58500.0000	;	14428.1250	;	0.625
12	;	63450.0000	;	20503.1250	;	0.644
13	;	64800.0000	;	26578.1250	;	0.544
14	;	59850.0000	;	4556.2500	;	0.818
15	;	61200.0000	;	4556.2500	;	0.751
16	;	58050.0000	;	5315.6250	;	0.955
