ID	;	x	;	y	;	score
0	;	124.0000	;	32.0000	;	0.808
1	;	130.0000	;	50.0000	;	0.822
2	;	132.0000	;	50.0000	;	0.633
3	;	114.0000	;	68.0000	;	0.206
5	;	126.0000	;	50.0000	;	0.769
6	;	102.0000	;	50.0000	;	0.700
7	;	102.0000	;	34.0000	;	0.791
8	;	124.0000	;	96.0000	;	0.582
9	;	102.0000	;	130.0000	;	0.644
10	;	100.0000	;	164.0000	;	0.547
11	;	120.0000	;	96.0000	;	0.732
12	;	112.0000	;	132.0000	;	0.662
13	;	112.0000	;	166.0000	;	0.688
14	;	124.0000	;	28.0000	;	0.977
15	;	128.0000	;	30.0000	;	0.917
17	;	138.0000	;	34.0000	;	0.886
