ID	;	x	;	y	;	score
0	;	94.0000	;	16.0000	;	0.832
1	;	112.0000	;	28.0000	;	0.724
2	;	114.0000	;	28.0000	;	0.615
3	;	88.0000	;	40.0000	;	0.177
4	;	80.0000	;	28.0000	;	0.432
5	;	110.0000	;	28.0000	;	0.690
6	;	80.0000	;	38.0000	;	0.747
7	;	78.0000	;	22.0000	;	0.587
8	;	104.0000	;	84.0000	;	0.549
9	;	84.0000	;	124.0000	;	0.665
10	;	86.0000	;	170.0000	;	0.351
11	;	100.0000	;	84.0000	;	0.774
12	;	82.0000	;	126.0000	;	0.870
13	;	86.0000	;	170.0000	;	0.471
15	;	96.0000	;	12.0000	;	0.929
17	;	106.0000	;	12.0000	;	0.992
