ID	;	x	;	y	;	score
0	;	194.0000	;	36.0000	;	0.839
1	;	184.0000	;	48.0000	;	0.692
2	;	184.0000	;	46.0000	;	0.789
3	;	202.0000	;	48.0000	;	0.825
4	;	206.0000	;	34.0000	;	0.540
5	;	186.0000	;	48.0000	;	0.599
6	;	202.0000	;	48.0000	;	0.184
7	;	204.0000	;	40.0000	;	0.187
8	;	182.0000	;	82.0000	;	0.763
9	;	190.0000	;	112.0000	;	0.794
10	;	194.0000	;	144.0000	;	0.841
11	;	188.0000	;	82.0000	;	0.750
12	;	194.0000	;	112.0000	;	0.779
13	;	198.0000	;	142.0000	;	0.670
14	;	192.0000	;	34.0000	;	0.817
16	;	186.0000	;	36.0000	;	0.918
