ID	;	x	;	y	;	score
0	;	166.0000	;	22.0000	;	0.678
1	;	178.0000	;	38.0000	;	0.715
2	;	176.0000	;	38.0000	;	0.525
3	;	152.0000	;	44.0000	;	0.300
4	;	154.0000	;	28.0000	;	0.324
5	;	180.0000	;	38.0000	;	0.735
6	;	152.0000	;	44.0000	;	0.776
7	;	154.0000	;	26.0000	;	0.741
8	;	172.0000	;	80.0000	;	0.621
9	;	166.0000	;	112.0000	;	0.695
10	;	164.0000	;	146.0000	;	0.657
11	;	174.0000	;	80.0000	;	0.718
12	;	160.0000	;	112.0000	;	0.754
13	;	160.0000	;	144.0000	;	0.651
15	;	168.0000	;	20.0000	;	0.857
17	;	176.0000	;	22.0000	;	0.941
