ID	;	x	;	y	;	score
0	;	180.0000	;	18.0000	;	0.845
1	;	172.0000	;	34.0000	;	0.795
2	;	174.0000	;	34.0000	;	0.706
3	;	198.0000	;	30.0000	;	0.753
4	;	198.0000	;	12.0000	;	0.506
5	;	168.0000	;	36.0000	;	0.561
6	;	192.0000	;	30.0000	;	0.147
7	;	194.0000	;	20.0000	;	0.110
8	;	176.0000	;	82.0000	;	0.645
9	;	188.0000	;	116.0000	;	0.786
10	;	188.0000	;	156.0000	;	0.712
11	;	174.0000	;	80.0000	;	0.555
12	;	186.0000	;	116.0000	;	0.602
13	;	192.0000	;	150.0000	;	0.483
14	;	178.0000	;	16.0000	;	0.786
16	;	172.0000	;	20.0000	;	0.961
