ID	;	x	;	y	;	score
0	;	90.0000	;	22.0000	;	0.366
1	;	92.0000	;	38.0000	;	0.790
2	;	96.0000	;	38.0000	;	0.703
3	;	72.0000	;	40.0000	;	0.112
4	;	70.0000	;	28.0000	;	0.154
5	;	88.0000	;	38.0000	;	0.809
6	;	62.0000	;	40.0000	;	0.713
7	;	66.0000	;	22.0000	;	0.715
8	;	84.0000	;	84.0000	;	0.616
9	;	72.0000	;	124.0000	;	0.616
10	;	70.0000	;	162.0000	;	0.472
11	;	82.0000	;	84.0000	;	0.823
12	;	70.0000	;	124.0000	;	0.805
13	;	72.0000	;	162.0000	;	0.607
14	;	90.0000	;	20.0000	;	0.347
15	;	92.0000	;	20.0000	;	0.416
16	;	94.0000	;	22.0000	;	0.193
17	;	94.0000	;	24.0000	;	0.534
