ID	;	x	;	y	;	score
0	;	170.0000	;	50.0000	;	0.772
1	;	186.0000	;	66.0000	;	0.740
2	;	186.0000	;	64.0000	;	0.514
3	;	160.0000	;	76.0000	;	0.142
4	;	156.0000	;	56.0000	;	0.117
5	;	186.0000	;	68.0000	;	0.857
6	;	154.0000	;	74.0000	;	0.848
7	;	154.0000	;	54.0000	;	0.694
8	;	174.0000	;	122.0000	;	0.491
9	;	166.0000	;	168.0000	;	0.427
10	;	164.0000	;	204.0000	;	0.211
11	;	172.0000	;	124.0000	;	0.707
12	;	166.0000	;	170.0000	;	0.801
13	;	168.0000	;	212.0000	;	0.762
15	;	172.0000	;	46.0000	;	0.852
17	;	184.0000	;	46.0000	;	0.811
