ID	;	x	;	y	;	score
0	;	174.0000	;	42.0000	;	0.823
1	;	186.0000	;	66.0000	;	0.826
2	;	190.0000	;	64.0000	;	0.537
3	;	160.0000	;	76.0000	;	0.198
4	;	156.0000	;	54.0000	;	0.299
5	;	184.0000	;	68.0000	;	0.742
6	;	154.0000	;	76.0000	;	0.822
7	;	154.0000	;	54.0000	;	0.688
8	;	176.0000	;	126.0000	;	0.495
9	;	168.0000	;	172.0000	;	0.553
10	;	162.0000	;	210.0000	;	0.452
11	;	172.0000	;	126.0000	;	0.658
12	;	166.0000	;	174.0000	;	0.687
13	;	168.0000	;	216.0000	;	0.632
15	;	176.0000	;	38.0000	;	0.796
17	;	186.0000	;	46.0000	;	0.887
