ID	;	x	;	y	;	score
0	;	164.0000	;	16.0000	;	0.783
1	;	174.0000	;	34.0000	;	0.704
2	;	170.0000	;	32.0000	;	0.609
3	;	152.0000	;	46.0000	;	0.407
4	;	152.0000	;	28.0000	;	0.594
5	;	178.0000	;	36.0000	;	0.901
6	;	154.0000	;	46.0000	;	0.851
7	;	152.0000	;	26.0000	;	0.728
8	;	164.0000	;	82.0000	;	0.677
9	;	162.0000	;	124.0000	;	0.544
10	;	174.0000	;	164.0000	;	0.388
11	;	172.0000	;	84.0000	;	0.807
12	;	164.0000	;	124.0000	;	0.870
13	;	170.0000	;	164.0000	;	0.586
15	;	168.0000	;	12.0000	;	0.830
17	;	176.0000	;	16.0000	;	0.819
