ID	;	x	;	y	;	score
0	;	148.0000	;	6.0333	;	0.533
1	;	162.0000	;	22.1222	;	0.656
2	;	158.0000	;	22.1222	;	0.430
3	;	138.0000	;	32.1778	;	0.146
4	;	134.0000	;	26.1444	;	0.171
5	;	164.0000	;	22.1222	;	0.806
6	;	132.0000	;	22.1222	;	0.679
7	;	130.0000	;	14.0778	;	0.334
8	;	152.0000	;	82.4556	;	0.520
9	;	148.0000	;	134.7444	;	0.647
10	;	142.0000	;	172.9556	;	0.207
11	;	160.0000	;	84.4667	;	0.584
12	;	144.0000	;	134.7444	;	0.703
13	;	138.0000	;	172.9556	;	0.296
15	;	152.0000	;	6.0333	;	0.558
17	;	162.0000	;	6.0333	;	0.737
