ID	;	x	;	y	;	score
0	;	114.0000	;	12.0000	;	0.867
1	;	118.0000	;	30.0000	;	0.753
2	;	120.0000	;	30.0000	;	0.556
3	;	96.0000	;	32.0000	;	0.204
5	;	114.0000	;	30.0000	;	0.804
6	;	88.0000	;	32.0000	;	0.674
7	;	82.0000	;	14.0000	;	0.456
8	;	110.0000	;	86.0000	;	0.533
9	;	98.0000	;	132.0000	;	0.590
10	;	98.0000	;	170.0000	;	0.319
11	;	110.0000	;	86.0000	;	0.717
12	;	100.0000	;	132.0000	;	0.800
13	;	98.0000	;	170.0000	;	0.395
14	;	114.0000	;	10.0000	;	0.698
15	;	118.0000	;	12.0000	;	0.818
17	;	126.0000	;	18.0000	;	0.803
