ID	;	x	;	y	;	score
0	;	60300.0000	;	5062.5000	;	0.849
1	;	59850.0000	;	7087.5000	;	0.824
2	;	59400.0000	;	7340.6250	;	0.842
3	;	66600.0000	;	7340.6250	;	0.660
4	;	68850.0000	;	4303.1250	;	0.454
5	;	61200.0000	;	7087.5000	;	0.571
6	;	65700.0000	;	8353.1250	;	0.148
7	;	67950.0000	;	4809.3750	;	0.109
8	;	61650.0000	;	14428.1250	;	0.699
9	;	63450.0000	;	20503.1250	;	0.808
10	;	64350.0000	;	26831.2500	;	0.795
11	;	61200.0000	;	14428.1250	;	0.419
12	;	64350.0000	;	20503.1250	;	0.352
13	;	67500.0000	;	26071.8750	;	0.213
14	;	59400.0000	;	4556.2500	;	0.869
15	;	60750.0000	;	4556.2500	;	0.891
16	;	57600.0000	;	5315.6250	;	0.924
17	;	62100.0000	;	4556.2500	;	0.198
