ID	;	x	;	y	;	score
0	;	184.0000	;	20.0000	;	0.852
1	;	172.0000	;	38.0000	;	0.825
2	;	176.0000	;	36.0000	;	0.722
3	;	200.0000	;	30.0000	;	0.771
4	;	198.0000	;	12.0000	;	0.431
5	;	166.0000	;	40.0000	;	0.649
6	;	178.0000	;	60.0000	;	0.152
7	;	188.0000	;	66.0000	;	0.200
8	;	180.0000	;	84.0000	;	0.774
9	;	188.0000	;	120.0000	;	0.786
10	;	190.0000	;	156.0000	;	0.669
11	;	172.0000	;	84.0000	;	0.709
12	;	186.0000	;	120.0000	;	0.683
13	;	190.0000	;	152.0000	;	0.529
14	;	180.0000	;	18.0000	;	0.881
16	;	174.0000	;	20.0000	;	0.938
