ID	;	x	;	y	;	score
0	;	140.0000	;	38.0000	;	0.248
1	;	152.0000	;	56.0000	;	0.655
2	;	158.0000	;	54.0000	;	0.670
3	;	130.0000	;	60.0000	;	0.103
4	;	128.0000	;	40.0000	;	0.216
5	;	146.0000	;	58.0000	;	0.658
6	;	122.0000	;	66.0000	;	0.692
7	;	120.0000	;	44.0000	;	0.511
8	;	154.0000	;	110.0000	;	0.695
9	;	138.0000	;	146.0000	;	0.448
10	;	140.0000	;	168.0000	;	0.119
11	;	144.0000	;	112.0000	;	0.658
12	;	136.0000	;	148.0000	;	0.656
13	;	142.0000	;	170.0000	;	0.197
15	;	142.0000	;	34.0000	;	0.320
17	;	148.0000	;	38.0000	;	0.640
