ID	;	x	;	y	;	score
0	;	118.0000	;	42.0000	;	0.778
1	;	126.0000	;	50.0000	;	0.715
2	;	124.0000	;	50.0000	;	0.690
3	;	110.0000	;	48.0000	;	0.411
4	;	112.0000	;	44.0000	;	0.377
5	;	128.0000	;	50.0000	;	0.797
6	;	116.0000	;	52.0000	;	0.313
7	;	110.0000	;	46.0000	;	0.341
8	;	122.0000	;	80.0000	;	0.646
9	;	118.0000	;	106.0000	;	0.624
10	;	116.0000	;	130.0000	;	0.567
11	;	126.0000	;	82.0000	;	0.735
12	;	116.0000	;	106.0000	;	0.794
13	;	116.0000	;	132.0000	;	0.820
14	;	118.0000	;	40.0000	;	0.207
15	;	120.0000	;	40.0000	;	0.669
17	;	124.0000	;	38.0000	;	0.839
