ID	;	x	;	y	;	score
0	;	60300.0000	;	4809.3750	;	0.868
1	;	59850.0000	;	7087.5000	;	0.814
2	;	59400.0000	;	7340.6250	;	0.848
3	;	67050.0000	;	7087.5000	;	0.736
4	;	68850.0000	;	4303.1250	;	0.627
5	;	61200.0000	;	7087.5000	;	0.541
6	;	65700.0000	;	6834.3750	;	0.173
7	;	67500.0000	;	4556.2500	;	0.150
8	;	61200.0000	;	14428.1250	;	0.705
9	;	63450.0000	;	20250.0000	;	0.812
10	;	63900.0000	;	26831.2500	;	0.854
11	;	63450.0000	;	14175.0000	;	0.524
12	;	65250.0000	;	20250.0000	;	0.397
13	;	66600.0000	;	26071.8750	;	0.280
14	;	59400.0000	;	4556.2500	;	0.864
15	;	60750.0000	;	4303.1250	;	0.876
16	;	57600.0000	;	5062.5000	;	0.917
