ID	;	x	;	y	;	score
0	;	148.0000	;	16.0000	;	0.878
1	;	152.0000	;	32.0000	;	0.687
2	;	148.0000	;	32.0000	;	0.664
3	;	136.0000	;	52.0000	;	0.179
4	;	126.0000	;	34.0000	;	0.213
5	;	158.0000	;	32.0000	;	0.742
6	;	140.0000	;	50.0000	;	0.925
7	;	122.0000	;	34.0000	;	0.870
8	;	148.0000	;	82.0000	;	0.681
9	;	122.0000	;	86.0000	;	0.847
10	;	132.0000	;	126.0000	;	0.548
11	;	164.0000	;	84.0000	;	0.801
12	;	138.0000	;	126.0000	;	0.688
13	;	132.0000	;	166.0000	;	0.252
14	;	146.0000	;	14.0000	;	0.883
15	;	152.0000	;	14.0000	;	0.824
17	;	160.0000	;	16.0000	;	0.748
