ID	;	x	;	y	;	score
0	;	170.0000	;	18.0000	;	0.877
1	;	174.0000	;	36.0000	;	0.751
2	;	168.0000	;	34.0000	;	0.666
3	;	152.0000	;	46.0000	;	0.309
4	;	150.0000	;	30.0000	;	0.371
5	;	180.0000	;	38.0000	;	0.820
6	;	154.0000	;	46.0000	;	0.840
7	;	152.0000	;	26.0000	;	0.671
8	;	164.0000	;	84.0000	;	0.693
9	;	164.0000	;	124.0000	;	0.526
10	;	172.0000	;	162.0000	;	0.299
11	;	172.0000	;	86.0000	;	0.815
12	;	164.0000	;	126.0000	;	0.881
13	;	172.0000	;	164.0000	;	0.673
14	;	170.0000	;	14.0000	;	0.758
15	;	174.0000	;	16.0000	;	0.740
17	;	182.0000	;	20.0000	;	0.905
