ID	;	x	;	y	;	score
0	;	174.0000	;	20.0000	;	0.795
1	;	184.0000	;	38.0000	;	0.684
2	;	188.0000	;	38.0000	;	0.707
3	;	162.0000	;	42.0000	;	0.106
4	;	160.0000	;	28.0000	;	0.181
5	;	180.0000	;	38.0000	;	0.836
6	;	154.0000	;	40.0000	;	0.810
7	;	156.0000	;	20.0000	;	0.834
8	;	180.0000	;	82.0000	;	0.710
9	;	166.0000	;	116.0000	;	0.678
10	;	166.0000	;	150.0000	;	0.580
11	;	172.0000	;	82.0000	;	0.798
12	;	162.0000	;	116.0000	;	0.829
13	;	164.0000	;	150.0000	;	0.774
15	;	178.0000	;	18.0000	;	0.898
17	;	184.0000	;	22.0000	;	0.899
