ID	;	x	;	y	;	score
0	;	172.0000	;	8.0000	;	0.771
1	;	182.0000	;	28.0000	;	0.751
2	;	180.0000	;	26.0000	;	0.674
3	;	156.0000	;	34.0000	;	0.231
4	;	154.0000	;	16.0000	;	0.196
5	;	186.0000	;	30.0000	;	0.826
6	;	156.0000	;	34.0000	;	0.633
7	;	152.0000	;	12.0000	;	0.509
8	;	170.0000	;	76.0000	;	0.668
9	;	162.0000	;	116.0000	;	0.490
10	;	164.0000	;	154.0000	;	0.348
11	;	178.0000	;	78.0000	;	0.767
12	;	164.0000	;	116.0000	;	0.890
13	;	168.0000	;	158.0000	;	0.798
15	;	176.0000	;	6.0000	;	0.876
17	;	186.0000	;	10.0000	;	0.918
