ID	;	x	;	y	;	score
0	;	170.0000	;	8.0000	;	0.748
1	;	182.0000	;	24.0000	;	0.662
2	;	178.0000	;	24.0000	;	0.604
3	;	156.0000	;	32.0000	;	0.300
4	;	152.0000	;	18.0000	;	0.151
5	;	186.0000	;	26.0000	;	0.864
6	;	158.0000	;	34.0000	;	0.580
7	;	156.0000	;	12.0000	;	0.362
8	;	174.0000	;	74.0000	;	0.558
9	;	168.0000	;	112.0000	;	0.567
10	;	168.0000	;	154.0000	;	0.449
11	;	182.0000	;	76.0000	;	0.767
12	;	168.0000	;	114.0000	;	0.662
13	;	168.0000	;	156.0000	;	0.697
15	;	174.0000	;	6.0000	;	0.812
17	;	184.0000	;	8.0000	;	0.644
