ID	;	x	;	y	;	score
0	;	126.0000	;	12.0000	;	0.865
1	;	132.0000	;	30.0000	;	0.791
2	;	130.0000	;	28.0000	;	0.521
3	;	102.0000	;	30.0000	;	0.276
4	;	102.0000	;	18.0000	;	0.081
5	;	134.0000	;	30.0000	;	0.596
6	;	98.0000	;	30.0000	;	0.704
7	;	100.0000	;	10.0000	;	0.341
8	;	128.0000	;	88.0000	;	0.509
9	;	122.0000	;	132.0000	;	0.621
10	;	116.0000	;	172.0000	;	0.314
11	;	134.0000	;	90.0000	;	0.660
12	;	120.0000	;	134.0000	;	0.768
13	;	114.0000	;	172.0000	;	0.403
14	;	126.0000	;	8.0000	;	0.506
15	;	130.0000	;	10.0000	;	0.878
17	;	140.0000	;	14.0000	;	0.843
