ID	;	x	;	y	;	score
0	;	194.0000	;	34.0000	;	0.894
1	;	184.0000	;	44.0000	;	0.830
2	;	188.0000	;	44.0000	;	0.843
3	;	204.0000	;	48.0000	;	0.861
4	;	208.0000	;	32.0000	;	0.551
5	;	182.0000	;	44.0000	;	0.688
6	;	196.0000	;	46.0000	;	0.088
7	;	202.0000	;	38.0000	;	0.140
8	;	188.0000	;	82.0000	;	0.778
9	;	194.0000	;	110.0000	;	0.893
10	;	194.0000	;	142.0000	;	0.816
11	;	184.0000	;	82.0000	;	0.573
12	;	192.0000	;	110.0000	;	0.786
13	;	194.0000	;	140.0000	;	0.678
14	;	192.0000	;	32.0000	;	0.715
15	;	194.0000	;	32.0000	;	0.405
16	;	186.0000	;	34.0000	;	0.830
