ID	;	x	;	y	;	score
0	;	182.0000	;	6.0000	;	0.735
1	;	184.0000	;	24.0000	;	0.588
2	;	176.0000	;	26.0000	;	0.783
3	;	216.0000	;	30.0000	;	0.837
4	;	220.0000	;	8.0000	;	0.663
5	;	190.0000	;	22.0000	;	0.626
6	;	216.0000	;	30.0000	;	0.216
8	;	194.0000	;	86.0000	;	0.727
9	;	208.0000	;	130.0000	;	0.650
10	;	204.0000	;	170.0000	;	0.467
11	;	204.0000	;	84.0000	;	0.619
12	;	212.0000	;	128.0000	;	0.575
13	;	208.0000	;	170.0000	;	0.331
14	;	176.0000	;	6.0000	;	0.687
15	;	184.0000	;	4.0000	;	0.459
16	;	168.0000	;	8.0000	;	0.734
