ID	;	x	;	y	;	score
0	;	168.0000	;	26.0000	;	0.795
1	;	178.0000	;	42.0000	;	0.772
2	;	182.0000	;	42.0000	;	0.543
3	;	156.0000	;	44.0000	;	0.150
4	;	154.0000	;	28.0000	;	0.309
5	;	176.0000	;	42.0000	;	0.801
6	;	152.0000	;	44.0000	;	0.784
7	;	152.0000	;	24.0000	;	0.700
8	;	180.0000	;	86.0000	;	0.668
9	;	166.0000	;	120.0000	;	0.760
10	;	162.0000	;	152.0000	;	0.865
11	;	174.0000	;	86.0000	;	0.740
12	;	158.0000	;	118.0000	;	0.837
13	;	158.0000	;	148.0000	;	0.615
15	;	170.0000	;	24.0000	;	0.827
17	;	178.0000	;	28.0000	;	0.973
