ID	;	x	;	y	;	score
0	;	90.0000	;	20.0000	;	0.712
1	;	94.0000	;	38.0000	;	0.754
2	;	98.0000	;	38.0000	;	0.717
3	;	74.0000	;	38.0000	;	0.216
4	;	70.0000	;	28.0000	;	0.165
5	;	90.0000	;	36.0000	;	0.862
6	;	62.0000	;	40.0000	;	0.671
7	;	66.0000	;	20.0000	;	0.703
8	;	82.0000	;	84.0000	;	0.642
9	;	70.0000	;	124.0000	;	0.518
10	;	70.0000	;	162.0000	;	0.452
11	;	78.0000	;	84.0000	;	0.709
12	;	70.0000	;	124.0000	;	0.819
13	;	74.0000	;	164.0000	;	0.666
15	;	92.0000	;	18.0000	;	0.725
17	;	98.0000	;	24.0000	;	0.756
