ID	;	x	;	y	;	score
0	;	61650.0000	;	5821.8750	;	0.873
1	;	59850.0000	;	8100.0000	;	0.776
2	;	59400.0000	;	8100.0000	;	0.801
3	;	67050.0000	;	7846.8750	;	0.787
4	;	67950.0000	;	5062.5000	;	0.576
8	;	59850.0000	;	15440.6250	;	0.653
9	;	63000.0000	;	21515.6250	;	0.805
10	;	64350.0000	;	27843.7500	;	0.672
11	;	61200.0000	;	15440.6250	;	0.545
12	;	63900.0000	;	21262.5000	;	0.682
13	;	64800.0000	;	27084.3750	;	0.544
14	;	60750.0000	;	5568.7500	;	0.851
15	;	61650.0000	;	5315.6250	;	0.592
16	;	58500.0000	;	6328.1250	;	0.825
