ID	;	x	;	y	;	score
0	;	182.0000	;	18.0000	;	0.852
1	;	172.0000	;	38.0000	;	0.785
2	;	176.0000	;	36.0000	;	0.722
3	;	198.0000	;	30.0000	;	0.744
4	;	200.0000	;	10.0000	;	0.474
5	;	168.0000	;	40.0000	;	0.522
6	;	194.0000	;	32.0000	;	0.140
7	;	192.0000	;	28.0000	;	0.098
8	;	178.0000	;	84.0000	;	0.719
9	;	188.0000	;	120.0000	;	0.801
10	;	190.0000	;	156.0000	;	0.713
11	;	172.0000	;	84.0000	;	0.666
12	;	186.0000	;	118.0000	;	0.679
13	;	190.0000	;	152.0000	;	0.501
14	;	178.0000	;	18.0000	;	0.893
16	;	172.0000	;	22.0000	;	0.946
