ID	;	x	;	y	;	score
0	;	152.0000	;	52.0000	;	0.591
1	;	152.0000	;	66.0000	;	0.687
2	;	150.0000	;	64.0000	;	0.487
3	;	132.0000	;	70.0000	;	0.227
4	;	132.0000	;	60.0000	;	0.185
5	;	152.0000	;	68.0000	;	0.809
6	;	128.0000	;	74.0000	;	0.628
7	;	124.0000	;	64.0000	;	0.382
8	;	144.0000	;	108.0000	;	0.547
9	;	138.0000	;	142.0000	;	0.527
10	;	136.0000	;	170.0000	;	0.213
11	;	146.0000	;	110.0000	;	0.757
12	;	140.0000	;	142.0000	;	0.858
13	;	136.0000	;	172.0000	;	0.481
14	;	154.0000	;	50.0000	;	0.255
15	;	156.0000	;	50.0000	;	0.639
17	;	158.0000	;	56.0000	;	0.576
