ID	;	x	;	y	;	score
0	;	84.0000	;	36.0000	;	0.969
1	;	98.0000	;	50.0000	;	0.801
2	;	92.0000	;	52.0000	;	0.615
3	;	76.0000	;	78.0000	;	0.291
4	;	74.0000	;	104.0000	;	0.341
5	;	104.0000	;	50.0000	;	0.881
6	;	64.0000	;	54.0000	;	0.778
7	;	64.0000	;	34.0000	;	0.771
8	;	84.0000	;	108.0000	;	0.703
9	;	84.0000	;	156.0000	;	0.665
10	;	78.0000	;	198.0000	;	0.474
11	;	96.0000	;	110.0000	;	0.642
12	;	80.0000	;	156.0000	;	0.772
13	;	76.0000	;	202.0000	;	0.791
15	;	86.0000	;	32.0000	;	0.796
17	;	96.0000	;	30.0000	;	0.811
