ID	;	x	;	y	;	score
0	;	134.0000	;	10.0000	;	0.535
1	;	148.0000	;	26.0000	;	0.748
2	;	150.0000	;	26.0000	;	0.541
3	;	140.0000	;	54.0000	;	0.243
4	;	126.0000	;	62.0000	;	0.347
5	;	144.0000	;	24.0000	;	0.777
6	;	120.0000	;	14.0000	;	0.578
7	;	118.0000	;	8.0000	;	0.419
8	;	146.0000	;	78.0000	;	0.626
9	;	130.0000	;	118.0000	;	0.571
10	;	126.0000	;	160.0000	;	0.407
11	;	142.0000	;	76.0000	;	0.680
12	;	126.0000	;	120.0000	;	0.731
13	;	128.0000	;	164.0000	;	0.655
15	;	138.0000	;	8.0000	;	0.582
17	;	146.0000	;	10.0000	;	0.960
