ID	;	x	;	y	;	score
0	;	172.0000	;	68.0000	;	0.865
1	;	180.0000	;	82.0000	;	0.758
2	;	184.0000	;	82.0000	;	0.602
3	;	164.0000	;	86.0000	;	0.182
4	;	158.0000	;	74.0000	;	0.264
5	;	176.0000	;	82.0000	;	0.703
6	;	160.0000	;	86.0000	;	0.693
7	;	156.0000	;	72.0000	;	0.627
8	;	178.0000	;	122.0000	;	0.636
9	;	172.0000	;	152.0000	;	0.790
10	;	172.0000	;	170.0000	;	0.223
11	;	172.0000	;	124.0000	;	0.794
12	;	162.0000	;	152.0000	;	0.851
13	;	166.0000	;	172.0000	;	0.330
15	;	174.0000	;	64.0000	;	0.721
17	;	182.0000	;	68.0000	;	0.897
