ID	;	x	;	y	;	score
0	;	59400.0000	;	4303.1250	;	0.729
1	;	56700.0000	;	7087.5000	;	0.920
2	;	59850.0000	;	6328.1250	;	0.819
3	;	67500.0000	;	5821.8750	;	0.766
4	;	67950.0000	;	2025.0000	;	0.356
5	;	53100.0000	;	7593.7500	;	0.860
6	;	53550.0000	;	11390.6250	;	0.505
7	;	54900.0000	;	12403.1250	;	0.109
8	;	61650.0000	;	13162.5000	;	0.755
9	;	64350.0000	;	20250.0000	;	0.792
10	;	65700.0000	;	25312.5000	;	0.694
11	;	56700.0000	;	13668.7500	;	0.701
12	;	61650.0000	;	20250.0000	;	0.756
13	;	65700.0000	;	25312.5000	;	0.591
14	;	58500.0000	;	4303.1250	;	0.769
15	;	58500.0000	;	4050.0000	;	0.210
16	;	56700.0000	;	4556.2500	;	0.809
