ID	;	x	;	y	;	score
0	;	176.0000	;	46.0000	;	0.884
1	;	188.0000	;	66.0000	;	0.831
2	;	190.0000	;	66.0000	;	0.527
3	;	158.0000	;	78.0000	;	0.142
4	;	154.0000	;	54.0000	;	0.194
5	;	184.0000	;	68.0000	;	0.792
6	;	154.0000	;	76.0000	;	0.796
7	;	152.0000	;	54.0000	;	0.650
8	;	176.0000	;	124.0000	;	0.490
9	;	166.0000	;	170.0000	;	0.478
10	;	164.0000	;	208.0000	;	0.322
11	;	170.0000	;	126.0000	;	0.680
12	;	164.0000	;	172.0000	;	0.792
13	;	168.0000	;	214.0000	;	0.712
14	;	174.0000	;	42.0000	;	0.852
15	;	180.0000	;	42.0000	;	0.910
17	;	192.0000	;	46.0000	;	0.722
