ID	;	x	;	y	;	score
0	;	120.0000	;	36.0000	;	0.844
1	;	136.0000	;	48.0000	;	0.600
2	;	134.0000	;	48.0000	;	0.530
3	;	104.0000	;	54.0000	;	0.349
4	;	104.0000	;	38.0000	;	0.159
5	;	138.0000	;	46.0000	;	0.789
6	;	106.0000	;	52.0000	;	0.743
7	;	102.0000	;	30.0000	;	0.642
8	;	130.0000	;	104.0000	;	0.671
9	;	120.0000	;	152.0000	;	0.582
10	;	120.0000	;	200.0000	;	0.480
11	;	138.0000	;	106.0000	;	0.728
12	;	122.0000	;	152.0000	;	0.818
13	;	122.0000	;	204.0000	;	0.876
15	;	122.0000	;	32.0000	;	0.830
17	;	134.0000	;	32.0000	;	0.840
